repo_name,number_contributor,number_stars,created_date,description,language,number_commit,sloc
naya86/streamlit-Diabetes-Prediction,3,2,2021-03-24T13:32:41Z,,Python,41,72823
FPTU-Thesis-CSAI/sslmemes-vilio,1,0,2021-02-22T11:45:33Z,Package for Kaggle Taxi fare challenge,Python,2412,2449
Bumbleblo/bee-learning,1,0,2019-02-13T11:11:10Z,,Roff,53,873092
kbenmus02/test_app_flask,2,1,2022-06-22T16:28:24Z,,Python,57,43108
minhtan8266/detect-xray-lung-by-yolo,1,0,2018-01-09T05:57:42Z,,Python,1,10
ceff-tech/belleflopt,1,0,2020-07-03T15:07:55Z,,Python,1843,53
Project1HY/Ramp,2,0,2019-01-24T23:27:39Z,Caffe Deep Learning Software with Model Compression by Sparse Coding (Backend: OpenCL),C++,20,28793
Vishal151/TaxiFareModelOld,13,0,2020-10-09T05:29:55Z,,Jupyter Notebook,2,263250
hazemalsaied/MWE.Identification,30,0,2022-11-23T09:03:15Z,,Python,28,13749
thepbordin/Obstacle-Detection-for-Blind-people-Deployment,4,7,2020-01-14T15:01:52Z,Enchanter is a library for machine learning tasks for comet.ml users.,Python,53,2880
sethah/kaggle_web_traffic,1,0,2020-04-28T01:19:45Z,,Jupyter Notebook,87,941
pabloduque0/wmh_segmentation,1,0,2016-03-19T15:49:59Z,my first public repo,Python,5,2926
sanglee/caffe-mc-opencl,1,0,2021-05-25T08:58:35Z,,Python,776,11
AbirKhan96/Monk_Object_Detection-23-305129,2,0,2022-10-16T18:13:06Z,,Python,3485,3363
junwei9638/YOLOv7_Classification,1,0,2022-04-26T15:50:06Z,,Jupyter Notebook,162,495
khirotaka/enchanter,2,3,2021-01-16T15:37:28Z,"Python web app built using Flask, Keras, and Tensorflow to predict the outcome of any given NBA game. Built for HTNE 2021.",Python,1,640
robertosemp/tweets_emergency,0,0,2016-01-11T02:59:49Z,,Python,11,68
fromgop/test,1,0,2018-04-01T12:06:06Z,digits test,HTML,1,36771
raghulkrishna/mlops-cml-dvc-mlflow,1,2,2022-11-19T10:11:11Z,,Python,41,121837
almrx/StaticAnalysisYolov5,1,0,2023-03-06T15:48:17Z,,Python,40,972
vinceh91/lbc,1,0,2021-09-17T12:57:28Z,,Jupyter Notebook,4,1262
rohatgiy/basketball-predictor,1,0,2023-01-23T10:33:29Z,,Python,25,929
gulby/minimal-django-file-upload-example,0,0,2022-10-15T06:09:15Z,,Python,14,1094
Benedict93/test,1,0,2022-03-01T18:35:27Z,TaxiFareModel,Python,166,10
polakrit-pipi/cai-streamlit-demo,1,0,2023-03-07T17:01:42Z,,Python,344,96588
carrotFoxx/ultralytics,1,2,2020-02-19T00:54:15Z,,Python,6,631
authoranonymous321/ood_estimators,2,3,2022-07-06T01:06:26Z,,Python,122,22919
huguang1/yolov5,1,3,2021-09-25T08:16:33Z,Repo for https://www.kaggle.com/c/ventilator-pressure-prediction/overview,Python,7715,862
khan123451/yolov5z,1,0,2019-07-12T22:52:25Z,,C++,1,63659
juanpedrobesenyi/TaxiFareModel,1,0,2021-05-24T09:20:21Z,Neural network solution to finding the minimum of two MNIST images.,Jupyter Notebook,23,22632
k223kim/fydp,2,15,2020-03-27T11:16:38Z,"Code for ""Lifting Monocular Events to 3D Human Poses"" - CVPRw 2021",Python,109,33427
icml2020submission6857/metarl,4,2,2018-06-04T14:51:36Z,,C++,1,42887
dual-grp/FedPCA_Abnormal_Detection,1,1,2016-06-08T15:20:29Z,Django app which can track CNN training with caffe and provides other convenience tools. It uses the OpenSurfaces framework.,Python,83,109
Erlemar/ventilator_kaggle_models,1,7,2023-01-15T08:32:00Z,"The system uses an IP camera for taking inputs. Whenever a weapon is detected, the system alerts the security instantly and prevents any big accident from happening. ",Python,61,1027
smanne1/fast_and_accurate_onroad_vehicle_detection,1,0,2022-02-15T06:33:14Z,정리되지 않은 코드,Python,15,164
feldnerd/MNIST_FindingMino,0,0,2021-12-10T13:37:33Z,,Python,46,5
gianscarpe/event-based-monocular-hpe,30,2843,2020-11-19T09:25:46Z,"ZenML 🙏: Build portable, production-ready MLOps pipelines. https://zenml.io.",Python,8,173595
vohoaiviet/3dmm_cnn,1,12,2019-10-09T14:46:33Z,Code for Disentangle Align and Fuse for Multimodal and Zero-shot Image Segmentation,Python,5,195
kovibalu/cnntools,1,0,2022-10-16T13:45:54Z,0.9145,Python,81,1089
K-saif/Weapon-Detection-and-Alarm-System,1,0,2021-05-13T17:12:03Z,Example for working with Detectron and Comet,Python,7,15
SNMHZ/study_raw,1,1,2022-10-29T10:46:10Z,,Jupyter Notebook,58,288254
kdhyun2/mlflow-test,30,0,2023-03-01T01:53:46Z,,Python,35,20266
zenml-io/zenml,2,1,2020-12-08T07:12:17Z,My wibu web,JavaScript,37,25977
agis85/multimodal_segmentation,1,0,2022-10-09T11:32:36Z,,Python,300,3995
Whaleyg/Street_by_yolo,1,0,2022-05-15T04:57:05Z,,Jupyter Notebook,353,36928
xueyongfu/bert-cluster,1,6,2021-11-06T14:06:55Z,,Jupyter Notebook,81,212481
comet-ml/comet-detectron,1,0,2021-11-15T12:51:16Z,This repo is for python deep learning project,Jupyter Notebook,2433,8226
Yu-Lingrui/Project-deployment-and-landing,1,0,2022-09-19T16:50:09Z,"Linear Regression is a machine learning algorithm based on supervised learning. It performs a regression task. Regression models a target prediction value based on independent variables. It is mostly used for finding out the relationship between variables and forecasting. Different regression models differ based on – the kind of relationship between dependent and independent variables they are considering, and the number of independent variables getting used.",Python,20,7
225ceV/tiny,1,2,2019-11-05T10:44:37Z,,Python,2353,87915
bichu136/Wibu_Web,1,0,2022-05-30T14:40:14Z,Package for finding products across multiple sellers.,Python,162,35
ShAmoNiA/yolov5_addingCage,1,0,2022-10-19T11:55:56Z,,Python,7,76361
nolfonzo/pyspark,1,0,2022-10-21T10:34:27Z,,Jupyter Notebook,62,571684
pranjal198/X-men-classifier,0,0,2020-04-02T19:25:02Z,,Jupyter Notebook,15,516
MuhammadUsman94/Python-DL-Project,1,0,2022-11-04T02:22:48Z,,,1,297780
sushantpattanaik/Linear-regression,1,0,2022-04-04T13:31:58Z,,Python,14,17
riviera1020/speech_separation_domain_adaptation,1,1,2022-08-12T15:48:23Z,,Python,8,46
nitro110/yolov5_simple_test,1,0,2022-11-18T06:36:18Z,Demo of the YOLOv5 architecture for object detecetion.,Python,9,12698
katarinagresova/product-matching,2,0,2022-01-11T20:10:30Z,Example Project for the Working Sessions for Standardizing the Experiment Series,Python,59,37
SanyuktaP/Monkey-detection-and-signalling-using-Yolo-v5,1,0,2022-09-09T23:51:33Z,Yolov5,Python,46,78241
HeeWoong97/2022_jongseol,1,1,2020-08-01T22:14:24Z,Training Mlflow Projects using Azure Machine Learning SDK and services,Jupyter Notebook,19,173
Pamikk/rev-seg-mia,1,0,2020-12-13T08:40:18Z,,Jupyter Notebook,3,1226
CameronHildebrandt/328-a7,1,0,2017-07-07T16:10:35Z,In this repository we try to get the amalgamation script to work to create a working 32-bit libmxnet_predict.so for Android devices,Cuda,33,12846
Flooorent/demo-cicd-nutter-repos,1,0,2023-02-28T00:51:19Z,Using yolov5 for crack detection and segmentation.,Python,2,4272
nayuta-ai/invertible-resnet-pytorch,30,0,2022-11-19T11:37:20Z,,Python,9,15476
MoezAbid/YOLOv5-Object-Detection-Demo,1,0,2023-03-01T03:40:13Z,,Python,16,859
comet-ml/hn-predictor,2,3,2021-11-06T14:47:33Z,,Python,5,24582
TomasGit-1/TesisV2,2,0,2023-01-07T02:50:15Z,,Python,184,44030
karishmadaga/MlflowProjectNotebooks,30,0,2020-08-16T06:14:09Z,,Python,77,16727
tyo-yo/spell_correction,16,7430,2022-09-11T16:39:45Z,NEW - YOLOv8 🚀 in PyTorch > ONNX > CoreML > TFLite,Python,6,5808
HPI-DeepLearning-PlaceRecognizer-SS17/AmalgamationMxnet,1,2,2022-10-06T00:30:55Z,Similar scans retrieval for the National Lung Screening Trial (NLST) dataset. Implements the Momentum Contrast (MoCo) self-supervised learning algorithm.,Python,13360,6884
LxPenguinQAQ/YOLOv5_crackSet,1,1,2022-12-26T09:24:57Z,,Python,1599,14926
ade-fh/anpr-api,2,55,2020-03-16T20:22:05Z,O'Reilly Katacoda,Python,34,8800
ChristinaXinny/2023_GraduationDesign_yolov5_6.1,1,0,2020-08-07T11:42:38Z,Coherence evaluation for dialogue systems,Python,1,57915
flavioschneider/rl-transfer-learning,0,0,2022-04-28T12:31:43Z,,Python,112,2
HRI-Center/Digital-Theme-Park-BodyGesture,1,0,2022-10-04T18:41:28Z,,Python,18,86412
MauiDesign/HugginFaceTransformer,2,7,2021-08-07T11:53:36Z,Sentiment Analysis on Twitter data using Bernoulli Naïve Bayes,Python,2600,4593620
ultralytics/ultralytics,1,3,2022-01-10T04:23:30Z,MLFlow Tutorial,Jupyter Notebook,46,64077
Miclin1024/NLST-Similarity-VAE,4,26,2018-03-21T12:29:07Z,An visual summary of representative DNNs and their evolutionary relationships,JavaScript,205,18642
Doraemonwei/yolo_GUI,1,2,2021-05-07T07:37:33Z,"The code for the paper ""An ALBERT-based Similarity Measure for Mathematical Answer Retrieval""  [SIGIR 2021]",Python,2,44
PipelineAI/katacoda-notebooks,30,0,2020-08-14T02:11:08Z,对Transformers的源码的阅读&注释,Python,3,21407
mrcmoresi/coherence_eval,1,0,2021-06-21T09:23:26Z,,Python,9,21
ravikanth1979/mlflow-example,1,9,2021-11-30T01:19:40Z,,Python,412,185482
Leotiv-Vibs/skpdi,1,0,2022-11-20T05:49:45Z,My version of yolov7,Jupyter Notebook,15,34433
SarahHannes/tweet-sentiment,10,0,2023-01-17T14:06:09Z,,Python,4,2272
maximuslee1226/mlflow,1,0,2021-05-15T22:25:19Z,Dashboard made in python for the Energy Services course at Instituto Superior Técnico.,Python,1486,13348
wangqianwen0418/DNN-Genealogy,14,13,2018-10-20T21:24:57Z,https://beta.mxnet.io/,R,3,70475
AnReu/ALBERT-for-Math-AR,1,0,2022-04-07T16:35:18Z,,Jupyter Notebook,2462,24270
LawsonAbs/Transformers,1,0,2020-01-22T08:15:18Z,The code of Jole,Python,65,459
konradmaklaud20/smiii,30,0,2021-07-18T15:13:50Z,,Python,9,10748
bashendixie/ml_toolset,3,114,2018-07-06T08:03:02Z,The MacGraph network. An attempt to get MACnets running on graph knowledge,Python,24,825
Chrislai502/yolov7,1,0,2022-06-12T04:50:31Z,ros2 ,Python,10,898054
Rulial/ultralytics_cv_copy,2,0,2022-10-01T07:14:45Z,Vehicle Classification and Object Detection Challenge in IEEE Bigdata2022,Python,3,4036
clams97/ES_Dashboard,1,19,2021-03-31T13:22:40Z,Kafka variant of the MLOps Level 1 stack,Python,43,342787
mli/new-docs,7,3,2022-11-02T12:24:20Z,A project to graph the distribution of traffic flow in HCMC,Python,7,1686
Nic-py/classification_ec2,30,0,2021-03-10T18:44:04Z,,Python,498,25334
JoleProject/Jole,30,15,2018-07-24T17:29:40Z,Open source platform for the complete machine learning lifecycle,Python,150,4732
arian1995/dgl1,1,0,2022-10-07T14:49:22Z,,Python,1593,190219
rlaskarl77/add-eoir,5,0,2019-01-23T18:21:03Z,,Python,4,464981
Octavian-ai/mac-graph,1,0,2023-01-19T05:33:30Z,"Детекция для итогового проекта в DLS, осенний семестр 2022.",Python,4078,21167
jianwei/machine,1,1,2020-10-04T03:46:52Z,,Python,2,53
inu-RAISE/VOD_Challenge,1,1,2021-07-05T05:17:24Z,,Jupyter Notebook,97,104217
jmeisele/ml-ops-kafka,1,0,2021-08-03T20:57:54Z,,Python,1558,1267
phuhuynhlean/projectTraffic,1,52,2022-07-13T10:47:41Z,"Deepsort with yolo series. This project support the existing yolo detection model algorithm (YOLOV8,  YOLOV7,  YOLOV6,  YOLOV5,  YOLOV4Scaled,  YOLOV4, YOLOv3', PPYOLOE,  YOLOR,  YOLOX ).",Python,5527,34063
c-w-m/hgf-transformers,3,148,2021-04-08T17:33:30Z,Location-Sensitive Visual Recognition with Cross-IOU Loss,Python,8,28678
rstudio/mlflow-original,2,2,2019-11-11T18:35:53Z,Companion repo to DeepForest for training large models from DeepForest python package.,Python,69,28091
sathish1856/YoloStreamLit,15,0,2021-11-01T15:46:27Z,,HTML,5842,19353
Lap1n/ift6135,2,0,2021-08-11T14:58:42Z,,Python,4,15061
AnnBengardt/DLS-Detection-Final_project,1,1,2021-12-30T07:52:15Z,,Python,8,1723
zhanghanduo/lg_net,6,0,2022-10-07T14:39:50Z,,Jupyter Notebook,10,211614
curtkim/pytorch-first,1,5,2020-08-25T23:27:21Z,LSM implementation with the P-CRITICAL plasticity rule,Python,9,252
ravimandal/DataBricks_Learning,1,0,2023-01-18T06:34:32Z,,Python,4891,14191
xuarehere/yolo_series_deepsort_pytorch,1,0,2022-12-10T16:19:21Z,,Python,38,1960
Duankaiwen/LSNet,1,0,2022-10-11T15:06:38Z,vision application project back-end package,Python,1,515602
weecology/DeepForest_Model,1,5,2023-01-17T07:02:32Z,,Jupyter Notebook,11,37658
whylabs/whylogs-core,1,0,2021-03-08T07:29:04Z,,Python,2,63601
akiozihao/mmlab,2,18,2020-02-20T05:24:21Z,DefectNet: Towards Fast and Effective Defect Detection,Python,61,30952
lshowway/Ered,1,0,2023-02-24T12:02:34Z,,Python,221,3022
workcom0/Zirraforming-Project,1,0,2022-10-20T06:34:34Z,,Jupyter Notebook,344,6793
NECOTIS/PCRITICAL,30,0,2022-06-23T16:49:08Z,,Python,1,57055
keihsgw0605kgsm/yolov5_sample,27,64,2020-11-16T11:38:08Z,,Python,373,216558
Grey2John/YOLO_train,2,0,2020-07-07T06:37:36Z,My Solution for Global Wheat Detection,Python,286,58
bbbjihan/vision_server,1,1,2021-11-24T02:19:57Z,ElecDaug: Electromagnetic Data Augmentation for Model Repair based on Metamorphic Relation,Python,1,2184
noorkhokhar99/YOLOv8-Object-Detection-with-DeepSORT-Tracking,1,18,2021-12-30T04:29:03Z,Github Repository for the KerasBeats package.  Easily import and use the NBeats NN architecture in Keras,Python,7,211
Arudhra1999/Covid19-Prediction-DL-app,1,0,2023-01-21T06:19:03Z,,Python,42,926
li-phone/DefectNet,1,0,2016-11-24T11:33:21Z,My MXNet,C++,3,73520
master-ljh/yolov5,1,0,2023-01-08T22:30:19Z,,Python,47,960
Shivanshu-Gupta/structural-diversity,4,1,2022-01-11T11:53:37Z,,Jupyter Notebook,27,49373
Tinagogo/mlflow,1,11,2018-09-07T11:47:04Z,TensorFlow implementation of Sensors 2018 paper: Divide and Conquer-based 1D CNN Human Activity Recognition Using Test Data Sharpening,Python,4076,139528
Ascend/samples,1,0,2023-02-23T04:27:42Z,,Python,1,372
R1ck29/kaggle-global-wheat-detection,1,0,2021-11-16T13:41:50Z,,Python,1,12
ehhhhjw/ElecDaug,1,2,2022-11-13T11:52:04Z,"Convert yolo models to ONNX, TensorRT add NMSBatched.",Python,83,5467
JonathanBechtel/KerasBeats,1,4,2021-06-07T21:07:15Z,,Python,3011,1685
Lakaai/yolov5backup,1,0,2021-05-15T06:21:07Z,,HTML,32,9174
hauklau/mxnet_hl,1,2,2020-11-23T12:27:12Z,A web page using Convolutional Neural Networks for classify xray images. ,CSS,111,19030
burakkyilmaz/yolov5,1,0,2021-12-06T00:56:32Z,"A bunch of random things I code while learning programmimg. From general python code, to probabilistc programming, to unit testing and databases",Python,114,62300
zcapjdb/UKAEAGroupProject,1,0,2023-02-27T02:44:20Z,大三下作业,Python,86,26488
heeryoncho/sensors2018cnnhar,4,34,2018-09-27T22:49:27Z,A toolbox for worst-case validation of autonomous policies,Python,2,82803
Sasitilak/protection-of-crop-from-animals,1,9,2019-09-20T13:20:17Z,my expriments in BraTS,Python,2707,49
ayelenklas/TaxiFareModel,1,0,2021-11-23T14:33:30Z,TaxiFareModel kaggle challenge,Python,34,11
thaitc-hust/Awesome-Yolo-Versions-to-Tensorrt-NMSBatched,1,3,2020-06-05T23:54:52Z,Deep Implicit Coordination Graphs for Multi-agent Reinforcement Learning,Python,55,525
MKamyab1991/garage_quadcopter,1,0,2022-12-13T12:36:21Z,,Python,183,271
dheeraj198/crop,30,0,2019-06-14T12:40:16Z,working sql server for mlflow,Python,203,27541
LeoFrancaBessa/-Django-Covid19-XRay-Prediction-WebApp,4,1,2022-10-23T21:49:30Z,,Jupyter Notebook,417,543208
cobap/learning_scripts,1,0,2022-05-17T20:20:27Z,,Python,16,40
kqnan/HomeWork,30,0,2022-12-23T02:14:36Z,,Python,163,39307
sisl/AdaptiveStressTestingToolbox,1,0,2017-10-11T12:11:50Z,,Jupyter Notebook,26,9815
Alxead/BraTS2019,1,0,2023-03-07T11:18:15Z,Coming Soon...,Python,16,918
thomaslacour/TaxiFareModel,1,5,2022-06-08T07:22:59Z,Reproducibility Repo for mvTCR paper,Jupyter Notebook,3,190462
parachutel/DICG,2,39,2022-03-12T23:57:11Z,An example MLFlow project,Jupyter Notebook,7,2612
nachi-hebbar/yolo-to-onnx,1,0,2020-02-12T22:45:25Z,,Jupyter Notebook,13,107638
azarnyx/mlflow-sqlserver,0,0,2023-01-21T13:46:13Z,,Python,4723,2830
hzahid99/EECS-Final-Project,3,1,2022-10-20T21:34:24Z,,Python,1,586
TUL-IIS-MISEL/CNN-HDC,1,53,2019-11-18T19:03:25Z,"Code and pre-trained model for the algorithm generating visualisations of 3 climate change related events: floods, wildfires and smog. ",Jupyter Notebook,17,60749
DeGirum/yolov5-dg-export,9,6,2021-05-14T08:47:16Z,deploying MLflow on Minikube and Openshift 4,Python,1,76
Phao1610/Demo-Cat-and-Dog-Face-detection-using-App-Streamlit,1,2,2022-12-28T13:49:20Z,,Python,1,13916
pcortajarena/tf-sne,1,0,2022-11-14T01:51:08Z,,,24,21844
gbatsis/compeval,1,0,2021-05-25T13:12:01Z,Functionality to create a model,Python,28,8
SchubertLab/mvTCR_reproducibility,1,21,2021-04-14T09:43:55Z,A collection of Korean Text Datasets ready to use using Tensorflow-Datasets.,Python,9,342
jwillow19/gitee_samples,2,0,2022-09-14T09:46:49Z,A repository for the code of a project from the 2022 edition of the study week.,Python,4,8276
noahgift/mlflow-project-best-practices,2,0,2019-05-18T17:01:10Z,,Python,9,8066
ajitkumarmohapatra79/Alla_all_codes,30,0,2022-10-10T11:26:28Z,,Python,8,13093
IT-Anfal/streamlit-smart,30,1,2022-12-28T17:21:56Z,"This is the final project for Computer Vision, 2022 Fall. Given a clip containing in-the-wild chimpanzees, we want to know - where they are (detection), who they are (identification), and what they are doing (2D pose estimation).",Python,163,1022
AhmedAchraf2001/DL-projects,2,2,2017-07-14T06:32:18Z,,Python,5,17382
cc-ai/climategan,3,0,2019-08-09T16:01:44Z,"Machine Learning models to predict flu, 1 week, 2 weeks, 3 weeks and 4 weeks ahead of CDC ILI epi weeks",Jupyter Notebook,1145,13788
pdemeulenaer/mlflow-on-kubernetes,4,0,2021-03-16T13:27:43Z,,Jupyter Notebook,112,3291
fennnnnn02/Object-detection-using-fast-api,3,0,2021-06-13T16:45:17Z,,Jupyter Notebook,4075,80762
AnQiYan/tobacodetect,1,0,2020-05-06T10:05:50Z,Data Science & Machine Learning on Databricks: a platform overview,Python,9,204
juan-k-m/TaxiFareModel,1,0,2021-06-20T08:30:01Z,,Jupyter Notebook,333,5932
jeongukjae/tfds-korean,1,0,2022-01-12T19:39:11Z,ML Engineering Playground,Jupyter Notebook,40,16008
LucaButera/studyweek2022,1,7,2020-01-27T16:44:42Z,Code for people working on machine learning for diffusion MRI,Python,5321,1789
istefano82/ludwig_clone,6,0,2022-11-15T00:54:04Z,,Python,2,140344
Jeremy9910/Convertion_yolov5,1,8896,2018-12-27T23:58:12Z,Data-centric declarative deep learning framework,Python,28,33304
tcy63/CV_chimpanzee,30,0,2022-08-27T12:48:25Z,,Jupyter Notebook,42,62
zhuhd15/Demo-System,1,0,2022-04-07T22:53:17Z,,Python,61,12
Emaway/Group-Project-3,1,17,2019-02-15T11:30:27Z,"Code for ""Contention Window Optimization in IEEE 802.11ax Networks with Deep Reinforcement Learning"" article published at WCNC 2021.",Python,6,1698
caiogasparine/azure-data-science-e2e,3,0,2022-11-10T12:35:02Z,,Python,2564,6280
Neel12-coder/Smart_Mirror,1,0,2023-01-30T01:32:17Z,,Python,5,133986
sllynn/rr-datasci-overview-materials,1,0,2020-12-17T23:27:25Z,,Jupyter Notebook,1,25616
harshit-k11/Stock-Market-Price-Prediction,1,0,2019-01-20T19:34:25Z,,Jupyter Notebook,779,9750
dbtjr1103/YOLOv8.0.4,1,0,2023-01-02T09:43:31Z,,Jupyter Notebook,1,2381
wujack83/ML-Engineering,0,1,2021-04-18T06:45:16Z,,Python,4910,24924
scil-vital/dwi_ml,1,0,2019-08-16T09:03:43Z,My research on improving Population Based Training.,Python,16,13809
tongjiaxuan666/Curling-tracking,1,0,2022-08-21T13:53:08Z,,Jupyter Notebook,18,697523
ludwig-ai/ludwig,1,0,2023-02-06T17:21:08Z,Using Yolov8 to translate sign languages into text,Jupyter Notebook,19,930901
swynml/movie_rating_model,1,3,2022-07-27T20:59:44Z,,MATLAB,1,185911
alainray/curriculum_comp,1,0,2021-06-20T13:47:50Z,,Python,16,69
wwydmanski/RLinWiFi,2,10,2021-07-27T20:09:14Z,Knowledge-Augmented Language Models for Cause-Effect Relation Classification https://arxiv.org/abs/2112.08615,Python,6,846
Xrez31/YOLOv5-Facemask-Detector,2,0,2023-01-01T21:14:29Z,,Jupyter Notebook,68,35112
bensonbs/FOXY_FIT,1,0,2021-03-02T14:15:09Z,Challenge Kaggle,Python,100,82
vzn2000/big_data,1,0,2023-03-06T14:37:06Z,,Python,638,935
raj-subhankar/hackerearth-ocr,1,6,2019-01-09T13:47:00Z,,Python,32,63473
MFpizza/YoloV5-with-flask,1,0,2023-01-24T14:51:09Z,,Python,56,1295
rdeependra33/Anti-Social-Behaviour-Detection,0,0,2023-01-31T06:54:16Z,,Python,21,167037
nthacker/AzureDatabricksDemo202104,1,0,2022-01-05T09:39:05Z,,Jupyter Notebook,15,24891
nmichlo/bandit-pbt,2,0,2020-12-21T13:53:15Z,,Python,10,99892
Farzana09/CSE499-Traffic-Control-System,30,1,2020-10-10T16:59:58Z,,Python,7,54871
TKovaks78/Sign_Language_Translation_with_Yolov8,2,0,2020-10-09T03:48:57Z,,Jupyter Notebook,70,14567
Lew-Lab/Deep-SMOLM,1,11,2022-01-07T15:17:21Z,,Python,13,1146
Genomics-HSE/Reformer-Genomics,1,0,2021-03-21T16:44:44Z,,Python,152,23796
phosseini/causal-reasoning,1,0,2021-05-30T18:56:31Z,,Python,271,146
norceis-masters-studies/unsupervised-learning-project,1,2,2020-11-22T15:55:02Z,This repo is used to solve problem in shopee NDSC,Jupyter Notebook,21,54997
nicolashuyghe/TaxiFareModel,1,11,2020-09-30T22:23:05Z,🔧 Train off-the-shelf machine learning models in one line of code,Python,250,606
allaan08/Fall-E,1,1,2021-04-25T02:35:59Z,A project for learning to use the ray framework for reinforcement learning,Python,6,113235
hbsun2113/myPytorch,30,0,2020-07-28T03:11:23Z,,Python,70,18598
hami987/DatabricksImageClassifierCNNMLOps,1,3,2022-10-04T14:14:32Z,T22_034_han_shi_hao_CRDDC_2022_SourceCode,Python,23,13317
rohan-bansal/yolov8-tracked,1,1,2022-12-22T15:32:15Z,2022 한이음 ICT멘토링 - 적대적 AI 공격에 대한 인공지능 보안기술 구현,Jupyter Notebook,9,305382
schwobr/apriorics,1,0,2019-05-10T19:19:18Z,Script de consultas a Influx y MySql DB,Python,41,311
luanagbmartins/ray,1,0,2022-12-20T13:54:20Z,,Python,35,40369
zaidhassanch/PointerNetworks,1,0,2020-08-27T16:19:36Z,,Python,4,10
John-p-v1999/Sonnet-generator-final,0,2,2019-07-30T00:45:36Z,Building models for Optical Character Recognition ,Jupyter Notebook,43,1110
pacolecc/AzureDatabricks-MLOps,3,6,2020-04-19T14:12:23Z,handwritten text recognition with mxnet and gluon. Thanks to https://pythonawesome.com/handwritten-text-recognition-ocr-with-mxnet-gluon/,Jupyter Notebook,5,123450
P-mir/Assess,1,2,2020-05-11T14:26:33Z,M5 competition,Python,165,84
zhengzangw/pytorch-classification,1,3,2021-02-16T18:48:56Z,A toolbox providing functionality for processing iPPG signals,Python,6,71170
dianingty-tkp/shopee_ndsc,1,0,2022-11-03T00:33:50Z,,Python,76,25898
jrieke/traintool,1,5,2020-10-01T21:14:54Z,Codes for projects by the iVMCL group at NC State,Python,6,11718
tjcommV2X/ray,1,0,2022-10-20T19:19:35Z,,Shell,4705,676
mike112223/mmcv,2,0,2023-01-03T08:22:57Z,,Python,32,84734
KentHan19980609/T22_034_han_shi_hao_CRDDC_2022_SourceCode,1,89,2022-09-12T06:30:11Z,Create GIFs and Videos using Stable Diffusion,Python,35,172
kchaehyeon01/AI_HaniumAdvDef,2,2,2022-10-27T02:27:26Z,yolov5-mobileone,Python,5108,13230
xLiQuiDz/DICG,30,0,2018-10-12T21:50:52Z,,JavaScript,817,578
Ariel-Vako/SensoVal,1,0,2023-02-10T20:07:44Z,,Jupyter Notebook,30,25139
stealthspectre/mern-auth-yolo,4,157,2021-10-11T05:34:25Z,PyTorch implementation of DreamerV2 model-based RL algorithm,Python,195,5353
mndrake/mlflow-project-demo,1,0,2022-11-08T15:09:52Z,,Python,32,327187
thanhhau097/keras_ocr,2,1,2023-01-26T20:10:42Z,,Python,4,379931
develooper1994/handwritten_text_recognition,2,0,2022-05-31T04:23:05Z,taxi fare prediction simple model,Python,3,12
Erlemar/M5,1,0,2022-05-28T04:13:02Z,,Jupyter Notebook,14,368613
BeCuriousS/ippg-toolbox,1,2,2023-02-17T14:28:00Z,This is a API for yolov5 version7 detect.py,Python,4,853
Dongyang-Guo/Paper-code,1,0,2022-10-24T23:25:28Z,,Python,15,71974
tfwu/iVMCL-Release,1,0,2020-03-23T16:31:28Z,,JavaScript,2,156214
arahnamab/AR-EY,1,0,2022-11-20T05:13:09Z,,Python,1,11230
GravityWiz4rd/yolov5_custom,2,0,2021-06-22T04:53:41Z,A package to analyze aspect level sentiments.,Python,10,392
DN6/giffusion,1,0,2023-01-27T09:01:53Z,,Python,4835,73493
disen-hu/YOLOv5,4,0,2022-10-15T14:12:11Z,Major Project,Python,3,931
ianvnaeger/FIND,1,1,2019-10-19T13:50:31Z,Uma solução automática de engenharia de características para algoritmos de aprendizado baseados em árvores.,Jupyter Notebook,50,167335
Salek-system/Adaptive-Traffic-Light-System,1,1,2019-08-12T21:32:04Z,Repository for Malware Visualization and Preprocessing work by Dr. Rakesh Verma and Alec Davila,Python,8,36
jurgisp/pydreamer,1,0,2022-11-03T11:17:31Z,,Jupyter Notebook,114,53874
thinh-shito/Yolov5_DeepSort_Pytorch,1,1,2023-01-18T09:33:37Z,,Python,11,13025
Enjmateo/hashiwokakero,1,0,2021-03-09T08:17:34Z,,Python,5,411
nganguyenny/TaxiFareModel,3,11,2018-10-20T08:01:12Z,Airflow POC demo : 1) env set up 2) airflow DAG 3) Spark/ML pipeline | #DE,Python,10,654
usmanjavaid227/Complete_Data-Science,1,0,2020-03-02T16:04:37Z,,Jupyter Notebook,6,53847
Ender-William/YoloDetectAPI,1,0,2021-09-22T15:08:08Z,,Java,1,605
makkasbed/100daysML,1,0,2023-03-05T15:33:32Z,,Python,71,466
mesakh123/imagepredict,1,1615,2016-11-01T04:26:54Z,No-bullshit file hosting and URL shortening service. Mirror of https://git.0x0.st/mia/0x0,Python,1372,22053
4catgirl/OpenSourceTermProject,5,0,2022-10-31T02:21:40Z,,Python,8,6700
SurajDonthi/AspectBasedSentimentAnalysis,30,2,2018-11-17T21:27:07Z,mlflow with cpp api,Makefile,393,41458
futurelee2/Chatbot-Yolov5,1,0,2023-01-26T13:38:44Z,,Jupyter Notebook,9,142526
